Gene,GF1,GF2,GF3,GF4,GF5,BIF1,BIF2,BIF3,BIF4,BIF5
ENSMUSG00000026833,128.7903605,137.1484565,101.2920131,123.1724449,119.2313346,98.10791669,58.35069077,84.32778655,109.2013751,106.2350625
ENSMUSG00000026834,0,0,2.021311872,0,0,0.141309852,0.285853673,0.861098596,0.342060014,0
ENSMUSG00000026835,397.841588,371.6540318,402.8587756,457.8165401,382.5523434,481.3712762,320.0436253,451.6775019,366.3779378,358.6156994
ENSMUSG00000026836,173.4857544,137.5936841,199.1502573,165.5396975,137.3774673,196.9213786,162.4693848,191.6315305,206.8129541,194.8726678
ENSMUSG00000026837,474.6716045,447.7622497,430.5093943,463.0928017,428.7299442,281.9636834,232.712551,319.8369349,272.4191568,301.1279208
ENSMUSG00000026839,268.4842488,2564.779247,210.5389963,164.7922555,2379.232184,142.9909889,33.18878213,217.6664408,101.4477878,175.3476012
ENSMUSG00000026840,1.098239823,0,3.621098059,1.505048296,0,3.805617992,0.979728814,28.84877196,2.530696036,1.665030254
ENSMUSG00000026841,0,0,5.515051171,0,0,0.966180541,0.979728814,2.676645596,0,0.832515127
ENSMUSG00000026842,137.2512246,101.7790634,144.2358189,117.7499213,112.5190645,152.7673204,139.7169006,130.8358045,162.8826318,144.5249542
ENSMUSG00000026843,94.60311278,107.4912415,97.51973191,96.95656006,84.43997199,90.53363309,121.9906298,68.37238768,88.46876125,116.6083121
ENSMUSG00000026848,145.6765695,141.7783965,141.2372336,145.4296887,135.0725559,133.3427645,135.3219808,135.8874812,137.5964191,139.3367095
ENSMUSG00000026849,145.9204886,169.4633672,123.0767615,159.1799804,158.3368003,115.7869275,121.8612675,116.2120562,105.2005971,135.6193382
ENSMUSG00000026851,151.1169386,129.2222192,163.9598643,164.2985441,128.1661157,152.6175657,156.3529314,168.248795,139.4069145,131.2199176
ENSMUSG00000026853,129.3848482,81.11435434,104.455793,113.5847329,84.91497164,112.5676236,122.4696279,90.22297611,129.5739285,117.6425872
ENSMUSG00000026854,12.25043104,7.835362023,10.94649711,9.485971459,10.84927919,14.88973999,9.470981365,10.23155834,16.7111663,8.542951368
ENSMUSG00000026856,52.38469493,44.14932465,60.46255428,47.58732535,53.61424564,60.04991876,79.62670787,41.10672198,80.90351028,66.61672646
ENSMUSG00000026857,97.8039928,121.3719899,89.09246784,124.5119309,114.802676,84.7085634,74.88689373,97.10538907,74.13977486,109.649462
ENSMUSG00000026858,21.05853233,24.94548219,32.42456279,19.30239221,24.69380416,23.42794819,21.9535675,18.57922143,22.51008162,23.59553668
ENSMUSG00000026860,114.2826639,71.76012975,106.2480526,132.3581738,93.45369818,107.9802051,120.6205002,107.3916812,109.9844684,97.94866415
ENSMUSG00000026864,1731.256901,2123.394081,2798.650961,1773.824253,2158.680536,2298.33629,1879.922007,2180.170276,2046.529276,2432.442972
ENSMUSG00000026866,214.1965941,92.24075364,143.8528857,139.8447485,87.86399805,105.0891928,73.91453662,108.1032204,125.4590059,163.8328188
ENSMUSG00000026867,594.5845569,898.5996933,885.8797341,580.3862652,682.8254542,1362.62005,1486.99618,1224.694999,1230.097765,1154.427793
ENSMUSG00000026869,203.3878558,153.0047692,217.9076176,190.7470016,194.2975431,208.0314153,263.6623053,247.4331883,212.1384711,221.3737633
ENSMUSG00000026870,81.06811912,26.60485947,97.80260273,93.91608167,53.72830474,75.84827697,58.71099433,82.071693,57.03624346,99.1172037
ENSMUSG00000026872,125.9475886,200.0151181,167.9473754,140.286751,168.6456815,189.7436809,182.5515851,206.415348,181.7422903,135.5495674
ENSMUSG00000026873,51.98259559,55.46549468,46.94347626,45.42475895,69.21932152,55.05446238,74.94244432,43.89789817,97.20195139,63.29561284
ENSMUSG00000026874,594.9398031,622.2844245,372.8211856,650.2034242,692.7040872,394.7641317,396.8877508,434.597517,449.0344673,399.7807079
ENSMUSG00000026875,9.355306361,3.588253752,9.90992704,3.112640254,2.220548026,7.336935263,0.933377416,1.995709992,0,3.173108872
ENSMUSG00000026878,307.4435664,296.3923495,313.7331044,298.3377961,298.4958934,313.310309,280.3776512,307.7648311,318.9434064,301.518811
ENSMUSG00000026879,322.2757177,296.3466019,511.272975,341.2918611,325.7425562,646.9315801,728.8554148,680.8808238,888.9147005,755.5079223
ENSMUSG00000026880,1494.826612,1518.15367,1803.28249,1446.941422,1456.32917,2154.518307,2323.845896,2050.575744,2075.037931,2132.365192
ENSMUSG00000026882,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000026883,287.9739342,333.1837283,344.1499463,286.2970312,336.4939062,283.4447303,292.9974132,338.5194917,342.3096289,282.1255068
ENSMUSG00000026885,24.01124555,28.60307079,14.70561669,16.53814742,24.01881966,19.91634418,9.166801432,8.331244075,33.31504186,27.23449485
ENSMUSG00000026887,142.2433946,148.5090416,148.8754482,123.9564218,133.1912587,108.0937442,107.0633696,115.5185408,143.2180918,133.2554099
ENSMUSG00000026888,149.8291522,80.5782077,67.9915743,117.5451462,78.38971254,43.04211726,33.46491208,65.35747086,47.7288247,58.02634944
ENSMUSG00000026889,109.7421795,112.0623727,90.54431513,95.57201413,116.6353588,105.031578,98.59274435,108.2206472,100.4795678,97.83293051
ENSMUSG00000026890,68.55292695,33.60921912,42.87918316,70.73242341,29.12793402,24.28013236,26.51827797,42.82632953,42.84355154,25.80796909
ENSMUSG00000026893,125.8725186,69.19919112,94.43066859,115.3049017,53.91034289,100.3136171,87.39996083,93.83314297,86.35680853,122.6535691
ENSMUSG00000026894,0,0,0,0,0,0,0,0.892215199,1.070980564,0
ENSMUSG00000026895,772.0625953,626.7301993,787.7331422,875.5721101,753.8309324,639.6115182,517.2968136,752.1374124,592.2522518,686.8249799
ENSMUSG00000026896,385.6069252,410.9275673,173.3791024,304.3284599,332.5443651,119.3074735,82.20338723,128.2296227,122.6515842,138.114361
ENSMUSG00000026904,0,0.784050325,2.439152989,0.633819995,0,0,0,0,0,0
ENSMUSG00000026914,144.5881212,168.8739275,181.3310578,186.3390388,174.5002656,199.0492974,234.6174467,193.433384,219.4339258,216.5265131
ENSMUSG00000026915,110.1561911,113.7534013,128.8489877,92.36200211,110.585177,112.0824422,111.3415091,100.2678433,106.1376971,104.6953506
ENSMUSG00000026917,134.7457739,158.2246452,140.083859,138.7306867,157.4444326,150.660349,175.0324656,152.2971264,159.1846754,159.8676726
ENSMUSG00000026918,361.5736043,346.4172641,473.8389723,338.5623214,343.5318361,507.0307709,496.5656713,442.9719529,514.3061391,380.2381822
ENSMUSG00000026919,1.098239823,0,0,0.954822366,1.165117361,0,0,0,1.070980564,0.832515127
ENSMUSG00000026921,314.7745519,352.0669381,216.0409461,332.3874054,380.6485453,201.6988595,160.1308804,218.9872677,181.8312126,213.7895364
ENSMUSG00000026922,690.4434618,412.38404,601.8040211,751.1149944,458.7471792,429.379081,279.4177896,406.9297369,372.6820921,530.7661654
ENSMUSG00000026923,18.56579424,13.30722775,10.88778515,13.76370421,17.79113607,9.600674835,7.657196363,9.141317787,10.03006993,11.7266173
ENSMUSG00000026924,118.8394144,115.6674976,150.0634915,98.12731207,100.4010685,104.7232298,116.3136477,117.654713,121.7427717,135.0133467
ENSMUSG00000026925,89.10576001,116.7586755,122.5509953,83.55410418,104.5276588,142.6482938,145.036776,122.9813517,107.6049878,94.25875262
ENSMUSG00000026926,143.5013786,149.995667,148.3243964,144.6765392,142.7368839,142.6756151,166.2822173,129.6328605,159.525311,168.6874673
ENSMUSG00000026927,199.1857014,194.8862805,214.4750395,182.8849753,268.2101655,201.4419832,250.3890813,192.8904692,180.2545576,208.940959
ENSMUSG00000026928,142.8409268,152.6689606,139.7906173,220.9316371,135.5970424,132.5727397,111.2889288,224.5044972,123.5241857,122.8786104
ENSMUSG00000026930,23.54139084,17.12842671,19.48706033,20.30024391,15.00714599,16.33171606,15.17475256,16.53321154,15.95949136,16.01223795
